路線,票種,去返程,上車日期,上車時間,上車分鐘,上車站名,下車日期,下車時間,下車分鐘,下車站名,星期,乘坐分鐘
308,一般票,去程,2022/10/13,16:56,1016,花蓮火車站,2022/10/13,17:14,1034,東大門夜市,1,18
308,一般票,返程,2022/10/13,18:35,1115,台泥花蓮廠,2022/10/13,19:20,1160,花蓮火車站,1,45
308,一般票,返程,2022/10/14,18:35,1115,台泥花蓮廠,2022/10/14,19:14,1154,花蓮商校,1,39
308,一般票,返程,2022/10/15,18:35,1115,台泥花蓮廠,2022/10/15,19:14,1154,花蓮商校,0,39
308,一般票,去程,2022/10/15,07:38,458,花蓮商校,2022/10/15,08:14,494,台泥花蓮廠,0,36
308,一般票,去程,2022/10/16,17:05,1025,花蓮電影城,2022/10/16,17:10,1030,台灣企銀,0,5
308,一般票,返程,2022/10/16,18:51,1131,煙波大飯店,2022/10/16,19:01,1141,東大門夜市,0,10
308,一般票,返程,2022/10/16,19:06,1146,大同市場,2022/10/16,19:10,1150,花蓮商校,0,4
308,一般票,去程,2022/10/16,08:04,484,美崙浸信會,2022/10/16,08:17,497,台泥花蓮廠,0,13
308,一般票,返程,2022/10/16,08:50,530,市老人會,2022/10/16,09:25,565,花蓮火車站,0,35
308,一般票,去程,2022/10/17,07:27,447,花蓮火車站,2022/10/17,07:54,474,黎明教養院,1,27
308,一般票,去程,2022/10/17,07:28,448,花蓮火車站,2022/10/17,07:37,457,花蓮商校,1,9
308,一般票,去程,2022/10/17,07:28,448,花蓮火車站,2022/10/17,07:37,457,花蓮商校,1,9
308,一般票,返程,2022/10/17,08:54,534,麗軒國際飯店,2022/10/17,09:08,548,東大門夜市,1,14
308,一般票,去程,2022/10/18,07:29,449,花蓮火車站,2022/10/18,07:37,457,花蓮商校,1,8
308,一般票,去程,2022/10/18,07:29,449,花蓮火車站,2022/10/18,07:37,457,花蓮商校,1,8
308,一般票,去程,2022/10/18,08:03,483,美崙浸信會,2022/10/18,08:15,495,台泥花蓮廠,1,12
308,一般票,返程,2022/10/19,18:10,1090,七星潭,2022/10/19,19:09,1149,台灣企銀,1,59
308,一般票,返程,2022/10/19,18:10,1090,七星潭,2022/10/19,19:09,1149,台灣企銀,1,59
308,一般票,去程,2022/10/19,08:00,480,美崙浸信會,2022/10/19,08:10,490,台泥花蓮廠,1,10
308,一般票,返程,2022/10/19,08:36,516,民意社區,2022/10/19,09:08,548,花蓮電影城,1,32
308,一般票,返程,2022/10/20,19:03,1143,台灣企銀,2022/10/20,19:07,1147,花蓮商校,1,4
308,一般票,返程,2022/10/20,19:03,1143,台灣企銀,2022/10/20,19:07,1147,花蓮商校,1,4
308,一般票,去程,2022/10/20,07:28,448,花蓮火車站,2022/10/20,07:37,457,花蓮商校,1,9
308,一般票,去程,2022/10/20,07:28,448,花蓮火車站,2022/10/20,07:37,457,花蓮商校,1,9
308,一般票,返程,2022/10/20,08:35,515,台泥花蓮廠,2022/10/20,08:45,525,美崙浸信會,1,10
308,一般票,去程,2022/10/21,16:53,1013,花蓮火車站,2022/10/21,17:32,1052,中美中興路口,1,39
308,一般票,去程,2022/10/21,17:00,1020,花蓮火車站,2022/10/21,17:34,1054,市老人會,1,34
308,一般票,去程,2022/10/21,17:13,1033,台灣企銀,2022/10/21,17:45,1065,民意社區,1,32
308,一般票,返程,2022/10/21,18:34,1114,台泥花蓮廠,2022/10/21,19:01,1141,東大門夜市,1,27
308,一般票,去程,2022/10/21,07:34,454,花蓮電影城,2022/10/21,08:00,480,翰品酒店,1,26
308,一般票,返程,2022/10/21,09:09,549,台灣企銀,2022/10/21,09:20,560,花蓮火車站,1,11
308,一般票,返程,2022/10/21,09:09,549,台灣企銀,2022/10/21,09:20,560,花蓮火車站,1,11
308,一般票,去程,2022/10/22,16:54,1014,花蓮火車站,2022/10/22,17:30,1050,福容大飯店,0,36
308,一般票,去程,2022/10/22,16:55,1015,花蓮火車站,2022/10/22,17:30,1050,福容大飯店,0,35
308,一般票,返程,2022/10/22,18:50,1130,翰品酒店,2022/10/22,19:01,1141,東大門夜市,0,11
308,一般票,返程,2022/10/22,18:56,1136,亞士都飯店,2022/10/22,19:01,1141,東大門夜市,0,5
308,一般票,返程,2022/10/22,18:56,1136,亞士都飯店,2022/10/22,18:59,1139,北濱街,0,3
308,一般票,返程,2022/10/22,18:56,1136,亞士都飯店,2022/10/22,19:01,1141,東大門夜市,0,5
308,一般票,返程,2022/10/22,18:56,1136,亞士都飯店,2022/10/22,19:01,1141,東大門夜市,0,5
308,一般票,返程,2022/10/22,09:03,543,亞士都飯店,2022/10/22,09:21,561,花蓮火車站,0,18
308,一般票,返程,2022/10/23,18:32,1112,花蓮曼波園區(海岸路),2022/10/23,19:11,1151,花蓮火車站,0,39
308,一般票,去程,2022/10/23,07:44,464,東大門夜市,2022/10/23,07:59,479,市老人會,0,15
308,一般票,去程,2022/10/24,07:24,444,花蓮火車站,2022/10/24,07:42,462,東大門夜市,1,18
308,一般票,返程,2022/10/24,08:34,514,台泥花蓮廠,2022/10/24,09:08,548,花蓮商校,1,34
308,一般票,去程,2022/10/25,07:22,442,花蓮火車站,2022/10/25,08:15,495,花蓮曼波園區(海岸路),1,53
308,一般票,返程,2022/10/25,08:34,514,台泥花蓮廠,2022/10/25,09:08,548,花蓮商校,1,34
308,一般票,返程,2022/10/26,08:35,515,台泥花蓮廠,2022/10/26,09:08,548,花蓮商校,1,33
308,一般票,去程,2022/10/26,17:09,1029,郵政總局,2022/10/26,17:15,1035,台灣企銀,1,6
308,一般票,返程,2022/10/27,08:38,518,民意社區,2022/10/27,09:10,550,大同市場,1,32
308,一般票,返程,2022/10/27,08:49,529,中美中興路口,2022/10/27,09:04,544,東大門夜市,1,15
308,一般票,返程,2022/10/27,08:52,532,麗軒國際飯店,2022/10/27,09:04,544,東大門夜市,1,12
308,一般票,去程,2022/10/27,17:07,1027,花蓮商校,2022/10/27,17:36,1056,中美中興路口,1,29
308,一般票,去程,2022/10/28,16:56,1016,花蓮火車站,2022/10/28,17:45,1065,花蓮曼波園區(海岸路),1,49
308,一般票,去程,2022/10/28,16:56,1016,花蓮火車站,2022/10/28,17:45,1065,花蓮曼波園區(海岸路),1,49
308,一般票,去程,2022/10/28,16:56,1016,花蓮火車站,2022/10/28,17:14,1034,東大門夜市,1,18
308,一般票,去程,2022/10/28,16:56,1016,花蓮火車站,2022/10/28,17:14,1034,東大門夜市,1,18
308,一般票,去程,2022/10/28,16:57,1017,花蓮火車站,2022/10/28,17:45,1065,花蓮曼波園區(海岸路),1,48
308,一般票,返程,2022/10/28,19:04,1144,台灣企銀,2022/10/28,19:14,1154,花蓮火車站,1,10
308,一般票,返程,2022/10/28,08:36,516,台泥花蓮廠,2022/10/28,09:16,556,花蓮商校,1,40
308,一般票,返程,2022/10/28,08:54,534,中美中興路口,2022/10/28,09:14,554,大同市場,1,20
308,一般票,去程,2022/10/29,16:58,1018,花蓮火車站,2022/10/29,17:44,1064,美侖大飯店,0,46
308,一般票,去程,2022/10/29,17:06,1026,花蓮電影城,2022/10/29,17:17,1037,台灣企銀,0,11
308,一般票,返程,2022/10/29,08:53,533,中美中興路口,2022/10/29,09:05,545,東大門夜市,0,12
308,一般票,去程,2022/10/30,17:21,1041,璽賓行旅,2022/10/30,17:47,1067,花蓮曼波園區(海岸路),0,26
308,一般票,去程,2022/10/30,17:21,1041,璽賓行旅,2022/10/30,17:47,1067,花蓮曼波園區(海岸路),0,26
308,一般票,去程,2022/10/31,07:27,447,花蓮火車站,2022/10/31,07:53,473,花蓮女中,1,26
308,一般票,去程,2022/10/31,07:44,464,東大門夜市,2022/10/31,08:00,480,亞士都飯店,1,16
308,一般票,返程,2022/11/1,08:57,537,煙波大飯店,2022/11/1,09:15,555,花蓮火車站,1,18
308,一般票,返程,2022/11/1,18:38,1118,台泥花蓮廠,2022/11/1,19:13,1153,花蓮商校,1,35
308,一般票,去程,2022/11/2,07:26,446,花蓮火車站,2022/11/2,08:12,492,台泥花蓮廠,1,46
308,一般票,去程,2022/11/2,07:33,453,花蓮電影城,2022/11/2,07:57,477,家扶中心,1,24
308,一般票,返程,2022/11/2,08:49,529,中美中興路口,2022/11/2,09:00,540,東大門夜市,1,11
308,一般票,去程,2022/11/2,17:26,1046,門諾醫院,2022/11/2,17:32,1052,家扶中心,1,6
308,一般票,返程,2022/11/2,18:36,1116,台泥花蓮廠,2022/11/2,19:27,1167,花蓮火車站,1,51
308,一般票,返程,2022/11/2,18:57,1137,翰品酒店,2022/11/2,19:14,1154,台灣企銀,1,17
308,一般票,去程,2022/11/3,07:25,445,花蓮火車站,2022/11/3,08:14,494,台泥花蓮廠,1,49
308,一般票,返程,2022/11/3,08:49,529,中美中興路口,2022/11/3,09:02,542,東大門夜市,1,13
308,一般票,返程,2022/11/3,18:35,1115,台泥花蓮廠,2022/11/3,19:14,1154,花蓮商校,1,39
308,一般票,返程,2022/11/3,18:53,1133,翰品酒店,2022/11/3,19:20,1160,花蓮火車站,1,27
308,一般票,去程,2022/11/4,07:25,445,花蓮火車站,2022/11/4,07:47,467,花蓮女中,1,22
308,一般票,去程,2022/11/4,07:26,446,花蓮火車站,2022/11/4,08:10,490,台泥花蓮廠,1,44
308,一般票,返程,2022/11/4,08:47,527,市老人會,2022/11/4,09:14,554,花蓮火車站,1,27
308,一般票,去程,2022/11/4,16:55,1015,花蓮火車站,2022/11/4,17:15,1035,台灣企銀,1,20
308,一般票,去程,2022/11/4,17:14,1034,台灣企銀,2022/11/4,17:45,1065,民意社區,1,31
308,一般票,返程,2022/11/4,18:34,1114,台泥花蓮廠,2022/11/4,19:11,1151,花蓮商校,1,37
308,一般票,返程,2022/11/5,18:35,1115,台泥花蓮廠,2022/11/5,19:21,1161,花蓮火車站,0,46
308,一般票,返程,2022/11/5,08:51,531,門諾醫院,2022/11/5,09:13,553,花蓮火車站,0,22
308,一般票,返程,2022/11/6,18:35,1115,台泥花蓮廠,2022/11/6,19:17,1157,花蓮火車站,0,42
308,一般票,返程,2022/11/6,08:50,530,翰品酒店,2022/11/6,09:05,545,台灣企銀,0,15
308,一般票,去程,2022/11/7,17:02,1022,花蓮火車站,2022/11/7,17:20,1040,東大門夜市,1,18
308,一般票,返程,2022/11/7,18:37,1117,台泥花蓮廠,2022/11/7,19:13,1153,花蓮商校,1,36
308,一般票,返程,2022/11/7,18:54,1134,門諾醫院,2022/11/7,19:18,1158,花蓮火車站,1,24
308,一般票,返程,2022/11/8,18:36,1116,台泥花蓮廠,2022/11/8,19:15,1155,花蓮商校,1,39
308,一般票,去程,2022/11/8,07:27,447,花蓮火車站,2022/11/8,07:37,457,花蓮商校,1,10
308,一般票,去程,2022/11/9,16:54,1014,花蓮火車站,2022/11/9,17:14,1034,東大門夜市,1,20
308,一般票,去程,2022/11/9,16:54,1014,花蓮火車站,2022/11/9,17:14,1034,東大門夜市,1,20
308,一般票,去程,2022/11/9,16:54,1014,花蓮火車站,2022/11/9,17:14,1034,東大門夜市,1,20
308,一般票,去程,2022/11/9,16:55,1015,花蓮火車站,2022/11/9,17:14,1034,東大門夜市,1,19
308,一般票,返程,2022/11/9,18:36,1116,台泥花蓮廠,2022/11/9,19:17,1157,商校街,1,41
308,一般票,去程,2022/11/9,07:37,457,花蓮商校,2022/11/9,08:14,494,台泥花蓮廠,1,37
308,一般票,返程,2022/11/9,09:00,540,煙波大飯店,2022/11/9,09:25,565,花蓮火車站,1,25
308,一般票,去程,2022/11/10,07:29,449,花蓮火車站,2022/11/10,07:43,463,東大門夜市,1,14
308,一般票,去程,2022/11/10,07:43,463,東大門夜市,2022/11/10,08:14,494,台泥花蓮廠,1,31
308,一般票,去程,2022/11/10,16:54,1014,花蓮火車站,2022/11/10,17:17,1037,東大門夜市,1,23
308,一般票,去程,2022/11/10,16:57,1017,花蓮火車站,2022/11/10,17:11,1031,大同市場,1,14
308,一般票,返程,2022/11/10,18:35,1115,台泥花蓮廠,2022/11/10,19:06,1146,花蓮商校,1,31
308,一般票,返程,2022/11/11,08:37,517,台泥花蓮廠,2022/11/11,09:10,550,東大門夜市,1,33
308,一般票,去程,2022/11/11,16:52,1012,花蓮火車站,2022/11/11,17:17,1037,海濱街,1,25
308,一般票,去程,2022/11/11,16:53,1013,花蓮火車站,2022/11/11,17:14,1034,東大門夜市,1,21
308,一般票,去程,2022/11/11,16:53,1013,花蓮火車站,2022/11/11,17:13,1033,東大門夜市,1,20
308,一般票,去程,2022/11/12,16:57,1017,花蓮火車站,2022/11/12,17:35,1055,福容大飯店,0,38
308,一般票,去程,2022/11/12,16:59,1019,花蓮火車站,2022/11/12,17:15,1035,台灣企銀,0,16
308,一般票,去程,2022/11/12,16:59,1019,花蓮火車站,2022/11/12,17:15,1035,台灣企銀,0,16
308,一般票,返程,2022/11/12,18:22,1102,七星潭,2022/11/12,19:07,1147,台灣企銀,0,45
308,一般票,返程,2022/11/12,18:22,1102,七星潭,2022/11/12,19:08,1148,台灣企銀,0,46
308,一般票,返程,2022/11/12,18:34,1114,台泥花蓮廠,2022/11/12,19:12,1152,花蓮商校,0,38
308,一般票,返程,2022/11/12,18:56,1136,璽賓行旅,2022/11/12,19:01,1141,東大門夜市,0,5
308,一般票,返程,2022/11/12,18:56,1136,璽賓行旅,2022/11/12,19:01,1141,東大門夜市,0,5
308,一般票,返程,2022/11/13,18:34,1114,台泥花蓮廠,2022/11/13,19:19,1159,花蓮火車站,0,45
308,一般票,返程,2022/11/13,19:10,1150,台灣企銀,2022/11/13,19:20,1160,花蓮火車站,0,10
308,一般票,去程,2022/11/13,07:36,456,花蓮商校,2022/11/13,08:12,492,台泥花蓮廠,0,36
308,一般票,去程,2022/11/14,16:52,1012,花蓮火車站,2022/11/14,17:14,1034,東大門夜市,1,22
308,一般票,返程,2022/11/14,18:36,1116,台泥花蓮廠,2022/11/14,19:27,1167,花蓮火車站,1,51
308,一般票,去程,2022/11/14,07:25,445,花蓮火車站,2022/11/14,08:14,494,台泥花蓮廠,1,49
308,一般票,返程,2022/11/14,08:47,527,海岸中興路口,2022/11/14,09:19,559,花蓮火車站,1,32
308,一般票,返程,2022/11/14,08:51,531,中美中興路口,2022/11/14,09:10,550,台灣企銀,1,19
308,一般票,去程,2022/11/15,07:25,445,花蓮火車站,2022/11/15,07:47,467,花蓮女中,1,22
308,一般票,去程,2022/11/15,07:42,462,東大門夜市,2022/11/15,08:10,490,台泥花蓮廠,1,28
308,一般票,去程,2022/11/15,16:51,1011,花蓮火車站,2022/11/15,17:22,1042,海濱街,1,31
308,一般票,去程,2022/11/15,16:51,1011,花蓮火車站,2022/11/15,17:22,1042,海濱街,1,31
308,一般票,去程,2022/11/15,16:52,1012,花蓮火車站,2022/11/15,17:55,1075,花蓮曼波園區(海岸路),1,63
308,一般票,去程,2022/11/15,16:52,1012,花蓮火車站,2022/11/15,17:55,1075,花蓮曼波園區(海岸路),1,63
308,一般票,返程,2022/11/15,18:35,1115,台泥花蓮廠,2022/11/15,19:20,1160,花蓮火車站,1,45
308,一般票,去程,2022/11/16,07:26,446,花蓮火車站,2022/11/16,07:48,468,花蓮女中,1,22
308,一般票,去程,2022/11/16,08:02,482,美崙浸信會,2022/11/16,08:14,494,台泥花蓮廠,1,12
308,一般票,去程,2022/11/16,16:54,1014,花蓮火車站,2022/11/16,17:35,1055,市老人會,1,41
308,一般票,返程,2022/11/16,18:36,1116,台泥花蓮廠,2022/11/16,19:13,1153,花蓮商校,1,37
308,一般票,返程,2022/11/16,19:08,1148,台灣企銀,2022/11/16,19:13,1153,花蓮商校,1,5
308,一般票,去程,2022/11/17,07:25,445,花蓮火車站,2022/11/17,07:46,466,花蓮女中,1,21
308,一般票,返程,2022/11/17,08:53,533,門諾醫院,2022/11/17,09:15,555,花蓮火車站,1,22
308,一般票,返程,2022/11/17,08:55,535,煙波大飯店,2022/11/17,09:16,556,花蓮火車站,1,21
308,一般票,去程,2022/11/17,16:55,1015,花蓮火車站,2022/11/17,17:26,1046,亞士都飯店,1,31
308,一般票,去程,2022/11/17,17:05,1025,商校街,2022/11/17,17:16,1036,東大門夜市,1,11
308,一般票,去程,2022/11/18,07:27,447,花蓮火車站,2022/11/18,07:47,467,花蓮女中,1,20
308,一般票,返程,2022/11/18,08:36,516,台泥花蓮廠,2022/11/18,09:10,550,花蓮商校,1,34
308,一般票,返程,2022/11/18,08:39,519,民意社區,2022/11/18,09:08,548,大同市場,1,29
308,一般票,返程,2022/11/18,08:55,535,門諾醫院,2022/11/18,09:15,555,花蓮火車站,1,20
308,一般票,去程,2022/11/18,16:55,1015,花蓮火車站,2022/11/18,17:16,1036,東大門夜市,1,21
308,一般票,返程,2022/11/19,08:36,516,台泥花蓮廠,2022/11/19,08:48,528,美崙浸信會,0,12
308,一般票,去程,2022/11/19,16:51,1011,花蓮火車站,2022/11/19,17:15,1035,東大門夜市,0,24
308,一般票,去程,2022/11/19,16:51,1011,花蓮火車站,2022/11/19,17:15,1035,東大門夜市,0,24
308,一般票,去程,2022/11/19,16:51,1011,花蓮火車站,2022/11/19,17:15,1035,東大門夜市,0,24
308,一般票,去程,2022/11/19,16:51,1011,花蓮火車站,2022/11/19,17:15,1035,東大門夜市,0,24
308,一般票,去程,2022/11/19,17:11,1031,大同市場,2022/11/19,17:15,1035,東大門夜市,0,4
308,一般票,去程,2022/11/19,17:11,1031,大同市場,2022/11/19,17:15,1035,東大門夜市,0,4
308,一般票,去程,2022/11/19,17:18,1038,北濱公園,2022/11/19,17:30,1050,翰品酒店,0,12
308,一般票,返程,2022/11/19,18:19,1099,七星潭,2022/11/19,19:08,1148,東大門夜市,0,49
308,一般票,返程,2022/11/19,18:19,1099,七星潭,2022/11/19,19:08,1148,東大門夜市,0,49
308,一般票,返程,2022/11/19,18:19,1099,七星潭,2022/11/19,19:08,1148,東大門夜市,0,49
308,一般票,返程,2022/11/19,18:19,1099,七星潭,2022/11/19,19:08,1148,東大門夜市,0,49
308,一般票,返程,2022/11/19,18:19,1099,七星潭,2022/11/19,19:08,1148,東大門夜市,0,49
308,一般票,返程,2022/11/19,18:19,1099,七星潭,2022/11/19,19:08,1148,東大門夜市,0,49
308,一般票,返程,2022/11/19,18:20,1100,七星潭,2022/11/19,19:23,1163,花蓮火車站,0,63
308,一般票,返程,2022/11/19,18:20,1100,七星潭,2022/11/19,19:23,1163,花蓮火車站,0,63
308,一般票,返程,2022/11/19,18:48,1128,福容大飯店,2022/11/19,19:06,1146,東大門夜市,0,18
308,一般票,返程,2022/11/19,18:52,1132,麗軒國際飯店,2022/11/19,19:23,1163,花蓮火車站,0,31
308,一般票,去程,2022/11/20,07:34,454,花蓮電影城,2022/11/20,07:59,479,市老人會,0,25
308,一般票,去程,2022/11/20,08:02,482,美崙浸信會,2022/11/20,08:12,492,台泥花蓮廠,0,10
308,一般票,返程,2022/11/21,18:28,1108,七星潭,2022/11/21,19:07,1147,東大門夜市,1,39
308,一般票,返程,2022/11/21,18:28,1108,七星潭,2022/11/21,19:07,1147,東大門夜市,1,39
308,一般票,返程,2022/11/21,19:12,1152,台灣企銀,2022/11/21,19:22,1162,花蓮火車站,1,10
308,一般票,去程,2022/11/21,07:23,443,花蓮火車站,2022/11/21,07:47,467,花蓮女中,1,24
308,一般票,去程,2022/11/21,07:29,449,花蓮火車站,2022/11/21,07:37,457,花蓮商校,1,8
308,一般票,去程,2022/11/21,07:29,449,花蓮火車站,2022/11/21,07:37,457,花蓮商校,1,8
308,一般票,去程,2022/11/22,07:26,446,花蓮火車站,2022/11/22,07:47,467,花蓮女中,1,21
308,一般票,返程,2022/11/22,08:55,535,門諾醫院,2022/11/22,09:15,555,花蓮火車站,1,20
308,一般票,返程,2022/11/22,08:57,537,煙波大飯店,2022/11/22,09:15,555,花蓮火車站,1,18
308,一般票,去程,2022/11/22,17:22,1042,北濱公園,2022/11/22,17:54,1074,民意社區,1,32
308,一般票,返程,2022/11/22,18:35,1115,台泥花蓮廠,2022/11/22,19:07,1147,東大門夜市,1,32
308,一般票,返程,2022/11/23,08:34,514,台泥花蓮廠,2022/11/23,09:04,544,東大門夜市,1,30
308,一般票,返程,2022/11/23,08:55,535,門諾醫院,2022/11/23,09:17,557,花蓮火車站,1,22
308,一般票,去程,2022/11/24,07:26,446,花蓮火車站,2022/11/24,08:24,504,七星潭,1,58
308,一般票,去程,2022/11/24,07:26,446,花蓮火車站,2022/11/24,08:24,504,七星潭,1,58
308,一般票,去程,2022/11/24,07:27,447,花蓮火車站,2022/11/24,07:45,465,東大門夜市,1,18
308,一般票,返程,2022/11/24,08:55,535,門諾醫院,2022/11/24,09:17,557,花蓮火車站,1,22
308,一般票,去程,2022/11/24,16:53,1013,花蓮火車站,2022/11/24,17:31,1051,麗軒國際飯店,1,38
308,一般票,去程,2022/11/25,08:00,480,美崙浸信會,2022/11/25,08:10,490,台泥花蓮廠,1,10
308,一般票,返程,2022/11/25,08:51,531,門諾醫院,2022/11/25,09:10,550,花蓮火車站,1,19
308,一般票,去程,2022/11/25,16:49,1009,花蓮火車站,2022/11/25,17:20,1040,中美路民權八街口,1,31
308,一般票,去程,2022/11/25,16:50,1010,花蓮火車站,2022/11/25,17:18,1038,亞士都飯店,1,28
308,一般票,去程,2022/11/25,16:55,1015,花蓮火車站,2022/11/25,17:25,1045,中美中興路口,1,30
308,一般票,返程,2022/11/26,18:21,1101,七星潭,2022/11/26,19:16,1156,花蓮火車站,0,55
308,一般票,返程,2022/11/26,18:44,1124,福容大飯店,2022/11/26,19:01,1141,北濱街,0,17
308,一般票,返程,2022/11/26,18:50,1130,麗軒國際飯店,2022/11/26,19:02,1142,北濱街,0,12
308,一般票,返程,2022/11/26,18:50,1130,麗軒國際飯店,2022/11/26,19:02,1142,北濱街,0,12
308,一般票,去程,2022/11/26,07:28,448,花蓮火車站,2022/11/26,08:15,495,七星潭,0,47
308,一般票,去程,2022/11/27,16:57,1017,花蓮火車站,2022/11/27,17:15,1035,東大門夜市,0,18
308,一般票,去程,2022/11/27,16:57,1017,花蓮火車站,2022/11/27,17:15,1035,東大門夜市,0,18
308,一般票,去程,2022/11/27,16:59,1019,花蓮火車站,2022/11/27,17:22,1042,亞士都飯店,0,23
308,一般票,返程,2022/11/27,18:31,1111,花蓮曼波園區(海岸路),2022/11/27,18:53,1133,煙波大飯店,0,22
308,一般票,返程,2022/11/27,18:36,1116,民意社區,2022/11/27,19:18,1158,花蓮火車站,0,42
308,一般票,返程,2022/11/27,18:46,1126,海岸中興路口,2022/11/27,19:04,1144,東大門夜市,0,18
308,一般票,返程,2022/11/27,18:46,1126,海岸中興路口,2022/11/27,19:04,1144,東大門夜市,0,18
308,一般票,返程,2022/11/27,18:46,1126,海岸中興路口,2022/11/27,19:04,1144,東大門夜市,0,18
308,一般票,返程,2022/11/27,18:46,1126,海岸中興路口,2022/11/27,19:04,1144,東大門夜市,0,18
308,一般票,返程,2022/11/27,19:01,1141,北濱街,2022/11/27,19:18,1158,花蓮火車站,0,17
308,一般票,返程,2022/11/27,19:01,1141,北濱街,2022/11/27,19:18,1158,花蓮火車站,0,17
308,一般票,返程,2022/11/27,08:52,532,煙波大飯店,2022/11/27,09:12,552,花蓮火車站,0,20
308,一般票,去程,2022/11/28,16:59,1019,花蓮火車站,2022/11/28,17:10,1030,大同市場,1,11
